zpid,latlon,street,zipcode,city,state,bedrooms,bathrooms,finishedSqFt,yearBuilt,price,rent,tax year,tax,hoa
15195505,"[""37.710885"",""-122.45425""]",3080 Alemany Blvd # 1,94112,San Francisco,CA,UNKNOWN,UNKNOWN,831,1989,"804,400",3700,,263132,500
61195158,"[""37.733085"",""-122.414555""]",400 Alemany Blvd APT 1,94110,San Francisco,CA,2,1,868,UNKNOWN,"1,214,400",3500,,250822,"500""zpid"""
15172602,"[""37.719063"",""-122.404625""]",7 Alder St,94134,San Francisco,CA,4,2,1625,1980,"690,400",4100,,173645,"500""zpid"""
61288491,"[""37.733085"",""-122.414555""]",400 Alemany Blvd APT 3,94110,San Francisco,CA,2,1.5,866,2003,"1,214,400",3500,,293108,500
2122855931,"[""37.734031"",""-122.412757""]",334 Alemany Blvd APT 3,94110,San Francisco,CA,1,1,UNKNOWN,1964,"1,214,400",3350,,UNKNOWN,"500""zpid"""
61325451,"[""37.733085"",""-122.414555""]",400 Alemany Blvd APT 4,94110,San Francisco,CA,2,1,866,2003,"1,214,400",3500,,440064,500
2103520014,"[""37.734031"",""-122.412757""]",334 Alemany Blvd APT 4,94110,San Francisco,CA,1,1,UNKNOWN,1964,"1,214,400",3350,,UNKNOWN,"500""zpid"""
2102631079,"[""37.80172"",""-122.4038""]",40 Alta St APT 1,94133,San Francisco,CA,1,1,UNKNOWN,1955,"1,215,500",3135,,UNKNOWN,500
2124514172,"[""37.801589"",""-122.404212""]",90 Alta St APT 1,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",3120,,UNKNOWN,"500""zpid"""
2100325374,"[""37.80171"",""-122.4039""]",50 Alta St APT 3,94133,San Francisco,CA,1,1,UNKNOWN,1955,"1,215,500",3135,,UNKNOWN,500
2104835113,"[""37.801719"",""-122.403831""]",40 Alta St APT 3,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",3135,,UNKNOWN,500
2110560018,"[""37.80158"",""-122.405086""]",110 Alta St # 3,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",4300,,UNKNOWN,"500""zpid"""
64972810,"[""37.76481"",""-122.41271""]",350 Alabama St APT 7,94110,San Francisco,CA,3,2,2025,2003,"1,167,700",6500,,1300474,500
69820074,"[""37.764453"",""-122.412673""]",380 Alabama St APT 7,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1299,2005,"1,167,700",4300,,151253,500
60545359,"[""37.765164"",""-122.41275""]",320 Alabama St APT 7,94110,San Francisco,CA,1,1,1315,2003,"1,167,700",4480,,847108,"500""zpid"""
64969461,"[""37.765164"",""-122.41275""]",320 Alabama St APT 9,94110,San Francisco,CA,3,2,2271,2003,"1,167,700",5700,,974234,500
64971642,"[""37.76481"",""-122.41271""]",350 Alabama St APT 9,94110,San Francisco,CA,2,2,1695,2003,"1,167,700",5000,,826900,500
69820076,"[""37.764453"",""-122.412673""]",380 Alabama St APT 9,94110,San Francisco,CA,UNKNOWN,UNKNOWN,2238,2005,"1,167,700",5500,,263828,"500""zpid"""
15195502,"[""37.711019"",""-122.454008""]",3044 Alemany Blvd # 2,94112,San Francisco,CA,UNKNOWN,UNKNOWN,1029,1989,"804,400",3300,,413736,500
15195504,"[""37.710965"",""-122.454103""]",3062 Alemany Blvd # 2,94112,San Francisco,CA,2,1,1083,1988,"804,400",3400,,530012,500
15195506,"[""37.710888"",""-122.454253""]",3080 Alemany Blvd # 2,94112,San Francisco,CA,UNKNOWN,UNKNOWN,831,1989,"804,400",3600,,262698,500
61288490,"[""37.733085"",""-122.414555""]",400 Alemany Blvd APT 2,94110,San Francisco,CA,2,UNKNOWN,868,2003,"1,214,400",3500,,233056,"500""zpid"""
2121896388,"[""37.769638"",""-122.437446""]",51 1/2 Alpine Ter,94117,San Francisco,CA,2,1,1000,UNKNOWN,"1,470,700",4500,,UNKNOWN,"500""zpid"""
15200249,"[""37.738047"",""-122.429828""]",8 Addison St,94131,San Francisco,CA,3,2.5,1655,1965,"1,628,900",5445,,776374,"500""zpid"""
15065572,"[""37.800287"",""-122.413414""]",1 Aladdin Ter,94133,San Francisco,CA,2,2,1531,1911,"1,608,800",5500,,343121,"500""zpid"""
125163554,"[""37.800437"",""-122.413436""]",2 Aladdin Ter # V,94133,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,1900,"1,608,800",UNKNOWN,,483252,"500""zpid"""
64969493,"[""37.765114"",""-122.412451""]",320 Alabama St APT 3,94110,San Francisco,CA,2,2,1948,2003,"1,167,700",6500,,1245920,500
64972806,"[""37.76481"",""-122.41271""]",350 Alabama St APT 3,94110,San Francisco,CA,1,1,1305,2003,"1,167,700",4395,,637630,500
69820070,"[""37.764453"",""-122.412673""]",380 Alabama St APT 3,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1907,2005,"1,167,700",5300,,222929,"500""zpid"""
64969456,"[""37.765164"",""-122.41275""]",320 Alabama St APT 4,94110,San Francisco,CA,1,1.5,1271,2003,"1,167,700",4350,,658851,500
64972807,"[""37.76481"",""-122.41271""]",350 Alabama St APT 4,94110,San Francisco,CA,1,1,1249,2004,"1,167,700",4250,,612429,500
69820071,"[""37.764453"",""-122.412673""]",380 Alabama St APT 4,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1266,2005,"1,167,700",4300,,147292,500
2127948409,"[""37.764808"",""-122.412704""]",350 Alabama St APT 4,94110,San Francisco,CA,1,1.5,1,UNKNOWN,"1,167,700",3657,,UNKNOWN,"500""zpid"""
15151280,"[""37.754925"",""-122.41091""]",1063 Alabama St # 2,94110,San Francisco,CA,2,1,904,1900,"1,167,700",4200,,729284,500
64969457,"[""37.765164"",""-122.41275""]",320 Alabama St APT 2,94110,San Francisco,CA,3,2.5,2150,UNKNOWN,"1,167,700",6400,,1298704,500
64972805,"[""37.76481"",""-122.41271""]",350 Alabama St APT 2,94110,San Francisco,CA,1,1,1124,2003,"1,167,700",4195,,778702,500
69820069,"[""37.764453"",""-122.412673""]",380 Alabama St APT 2,94110,San Francisco,CA,UNKNOWN,UNKNOWN,2375,2005,"1,167,700",5500,,277458,"500""zpid"""
60545355,"[""37.765164"",""-122.41275""]",320 Alabama St APT 8,94110,San Francisco,CA,1,1,991,2003,"1,167,700",4000,,704926,500
64971641,"[""37.76481"",""-122.41271""]",350 Alabama St APT 8,94110,San Francisco,CA,3,3,2300,2003,"1,167,700",5999,,915620,500
69820075,"[""37.764453"",""-122.412673""]",380 Alabama St APT 8,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1001,2005,"1,167,700",3995,,113434,"500""zpid"""
61287366,"[""37.765164"",""-122.41275""]",320 Alabama St APT 1,94110,San Francisco,CA,3,3,2308,2003,"1,167,700",5995,,855604,500
64972804,"[""37.76481"",""-122.41271""]",350 Alabama St APT 1,94110,San Francisco,CA,1,1,1150,2003,"1,167,700",4395,,718656,500
69820068,"[""37.764453"",""-122.412673""]",380 Alabama St APT 1,94110,San Francisco,CA,1,1.5,1293,2005,"1,167,700",4995,,275699,"500""zpid"""
60543121,"[""37.765164"",""-122.41275""]",320 Alabama St APT 6,94110,San Francisco,CA,1,1,1315,2003,"1,167,700",4399,,680220,500
64972809,"[""37.76481"",""-122.412704""]",350 Alabama St APT 6,94110,San Francisco,CA,1,2,936,2003,"1,167,700",4000,,431729,500
69820073,"[""37.764453"",""-122.412673""]",380 Alabama St APT 6,94110,San Francisco,CA,1,1.5,1293,2005,"1,167,700",4200,,151253,"500""zpid"""
60543122,"[""37.765164"",""-122.41275""]",320 Alabama St APT 5,94110,San Francisco,CA,1,2,1315,2003,"1,167,700",4500,,858482,500
64972808,"[""37.76481"",""-122.41271""]",350 Alabama St APT 5,94110,San Francisco,CA,1,2,1298,2003,"1,167,700",4500,,847108,500
69820072,"[""37.764453"",""-122.412673""]",380 Alabama St APT 5,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1299,2005,"1,167,700",4300,,151253,"500""zpid"""
61325453,"[""37.733085"",""-122.414555""]",400 Alemany Blvd APT 8,94110,San Francisco,CA,2,2,866,2003,"1,214,400",3695,,450000,"500""zpid"""
2103100325,"[""37.801718"",""-122.403839""]",40 Alta St APT 5,94133,San Francisco,CA,2,2,1200,1955,"1,215,500",4895,,UNKNOWN,"500""zpid"""
2097761014,"[""37.801461"",""-122.439387""]",195 Alhambra St APT 8,94123,San Francisco,CA,2,1,975,1931,"2,157,700",UNKNOWN,,UNKNOWN,"500""zpid"""
60964661,"[""37.733085"",""-122.414555""]",400 Alemany Blvd APT 7,94110,San Francisco,CA,2,1.5,866,2003,"1,214,400",3500,,445952,"500""zpid"""
2111353975,"[""37.763671"",""-122.423004""]",170 Albion St APT 2,94110,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"1,167,700",4500,,UNKNOWN,"500""zpid"""
15172603,"[""37.719131"",""-122.404645""]",1 Alder St,94134,San Francisco,CA,3,3,2362,2002,"690,400",4495,,396122,"500""zpid"""
15153078,"[""37.72897"",""-122.37252""]",144 Albatross Ct # 9,94124,San Francisco,CA,3,3,1360,1981,UNKNOWN,5995,,215166,"500""zpid"""
2114136826,"[""37.801589"",""-122.404212""]",90 Alta St APT 4,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",3120,,UNKNOWN,"500""zpid"""
2121439109,"[""37.80159"",""-122.404216""]",90 Alta St APT 2,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",3120,,UNKNOWN,"500""zpid"""
2098869219,"[""37.753682"",""-122.436216""]",690 Alvarado St APT 1,94114,San Francisco,CA,2,1,1000,1964,"1,751,900",UNKNOWN,,UNKNOWN,500
121336584,"[""37.754188"",""-122.422035""]",33 Alvarado St # 1,94110,San Francisco,CA,2,1,708,1978,"1,167,700",3950,,194790,500
69817807,"[""37.753776"",""-122.434646""]",600 Alvarado St APT 1,94114,San Francisco,CA,2,1,1000,1925,"1,751,900",4000,,218917,"500""zpid"""
15173292,"[""37.715744"",""-122.402179""]",1 Alpha St,94134,San Francisco,CA,6,3,2614,1976,"690,400",4600,,900000,"500""zpid"""
2138051762,"[""37.752998"",""-122.441833""]",965 Alvarado St APT 5,94114,San Francisco,CA,1,1,530,1972,"1,751,900",3500,,UNKNOWN,"500""zpid"""
69817810,"[""37.753776"",""-122.434646""]",600 Alvarado St APT 4,94114,San Francisco,CA,3,2,1775,1925,"1,751,900",7075,,486857,"500""zpid"""
2101401859,"[""37.770023"",""-122.437705""]",9 Alpine Ter,94117,San Francisco,CA,3,2,1515,1927,"1,470,700",5500,,UNKNOWN,"500""zpid"""
2137974195,"[""37.752999"",""-122.44183""]",965 Alvarado St APT 2,94114,San Francisco,CA,1,1,530,1959,"1,751,900",3400,,UNKNOWN,500
121337922,"[""37.754188"",""-122.422035""]",33 Alvarado St # 2,94110,San Francisco,CA,2,1,685,1978,"1,167,700",3800,,194790,500
2110503880,"[""37.753618"",""-122.431446""]",475 Alvarado St APT 2,94114,San Francisco,CA,3,3,UNKNOWN,UNKNOWN,"1,718,500",8900,,UNKNOWN,500
69817808,"[""37.753776"",""-122.434646""]",600 Alvarado St APT 2,94114,San Francisco,CA,2,1,694,1925,"1,751,900",3999,,190338,"500""zpid"""
69817809,"[""37.753776"",""-122.43465""]",600 Alvarado St APT 3,94114,San Francisco,CA,2,1,756,1925,"1,751,900",4000,,207333,500
121338813,"[""37.754188"",""-122.422035""]",33 Alvarado St # 3,94110,San Francisco,CA,3,2,1608,1978,"1,167,700",5700,,1080962,500
2117033977,"[""37.754188"",""-122.422035""]",33 Alvarado St # 3,94110,San Francisco,CA,3,2,UNKNOWN,UNKNOWN,"1,167,700",5500,,UNKNOWN,500
2130082230,"[""37.752898"",""-122.44185""]",965 Alvarado St APT 3,94114,San Francisco,CA,1,1,660,1972,"1,751,900",3500,,UNKNOWN,"500""zpid"""
2121896388,"[""37.769638"",""-122.437446""]",51 1/2 Alpine Ter,94117,San Francisco,CA,2,1,1000,UNKNOWN,"1,470,700",4500,,UNKNOWN,"500""zpid"""
61262073,"[""37.733085"",""-122.414555""]",400 Alemany Blvd APT 5,94110,San Francisco,CA,2,1.5,866,2003,"1,214,400",3550,,377392,"500""zpid"""
61288492,"[""37.733174"",""-122.414551""]",400 Alemany Blvd APT 9,94110,San Francisco,CA,2,1.5,1048,2003,"1,214,400",3800,,276950,"500""zpid"""
2109124936,"[""37.80146"",""-122.439399""]",195 Alhambra St APT 1,94123,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"2,157,700",6500,,UNKNOWN,"500""zpid"""
2114261668,"[""37.801326"",""-122.441116""]",290 Alhambra St APT 6,94123,San Francisco,CA,1,1,875,UNKNOWN,"2,157,700",3500,,UNKNOWN,"500""zpid"""
2097761014,"[""37.801461"",""-122.439387""]",195 Alhambra St APT 8,94123,San Francisco,CA,2,1,975,1931,"2,157,700",UNKNOWN,,UNKNOWN,"500""zpid"""
15135435,"[""37.740942"",""-122.461646""]",2 Allston Way,94127,San Francisco,CA,2,3,1700,1923,"1,551,600",5500,,1037062,"500""zpid"""
15135436,"[""37.741024"",""-122.461692""]",6 Allston Way,94127,San Francisco,CA,UNKNOWN,1,1100,1919,"1,551,600",4900,,65314,"500""zpid"""
2102048366,"[""37.76323"",""-122.4484""]",5 Alma St APT 4,94117,San Francisco,CA,1,1,960,UNKNOWN,"2,111,800",3975,,UNKNOWN,"500""zpid"""
2102048366,"[""37.76323"",""-122.4484""]",5 Alma St APT 4,94117,San Francisco,CA,1,1,960,UNKNOWN,"2,111,800",3975,,UNKNOWN,"500""zpid"""
15084472,"[""37.780545"",""-122.458178""]",7 Almaden Ct,94118,San Francisco,CA,2,1,1240,1937,"1,419,600",5300,,80504,"500""zpid"""
2097558800,"[""37.784496"",""-122.453085""]",85 Heather Ave APT 4,94118,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,"500""zpid"""
15164424,"[""37.735031"",""-122.422294""]",2 Agnon Ave,94112,San Francisco,CA,2,1,1270,1942,"1,214,400",4400,,887245,"500""zpid"""
15164465,"[""37.735019"",""-122.421959""]",1 Agnon Ave,94112,San Francisco,CA,UNKNOWN,1,1138,1941,"1,214,400",3995,,62234,"500""zpid"""
15198661,"[""37.746114"",""-122.443764""]",8 Amber Dr # 22,94131,San Francisco,CA,UNKNOWN,2,1052,1963,"1,070,100",4550,,532342,"500""zpid"""
15198655,"[""37.746114"",""-122.443764""]",2 Amber Dr # 19,94131,San Francisco,CA,UNKNOWN,2,1405,1963,"1,070,100",5500,,89722,"500""zpid"""
15198656,"[""37.746114"",""-122.443764""]",6 Amber Dr # 21,94131,San Francisco,CA,2,2,1052,1963,"1,070,100",4550,,642586,"500""zpid"""
15177239,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 201,94112,San Francisco,CA,2,2,864,1999,"757,400",3490,,238072,500
15177240,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 202,94112,San Francisco,CA,2,1,827,1999,"757,400",3400,,387184,500
15177241,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 203,94112,San Francisco,CA,2,2,857,1999,"757,400",3500,,240408,500
15177242,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 204,94112,San Francisco,CA,2,1,831,1999,"757,400",3400,,264731,500
15177243,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 205,94112,San Francisco,CA,2,1,828,1999,"757,400",3450,,234632,500
15177244,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 206,94112,San Francisco,CA,2,2,980,1999,"757,400",3495,,325824,500
15177245,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 207,94112,San Francisco,CA,1,1,433,1999,"757,400",2995,,184122,500
15177246,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 208,94112,San Francisco,CA,2,2,965,1999,"757,400",3495,,272372,500
15177247,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 301,94112,San Francisco,CA,2,2,864,1999,"757,400",3490,,271724,500
15177248,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 302,94112,San Francisco,CA,2,2,857,1999,"757,400",3500,,426231,500
15177249,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 303,94112,San Francisco,CA,2,2,857,1999,"757,400",3450,,391624,500
15177250,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 305,94112,San Francisco,CA,2,1,828,1999,"757,400",3400,,365160,500
15177251,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 306,94112,San Francisco,CA,2,2,968,1999,"757,400",3495,,287732,500
15177252,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 308,94112,San Francisco,CA,2,2,965,1999,"757,400",3495,,272385,500
52355641,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 304,94112,San Francisco,CA,2,1,831,1999,"757,400",3500,,380366,500
80731080,"[""37.716915"",""-122.440322""]",2 Amazon Ave APT 307,94112,San Francisco,CA,1,1,433,1999,"757,400",2995,,191879,"500""zpid"""
2138051762,"[""37.752998"",""-122.441833""]",965 Alvarado St APT 5,94114,San Francisco,CA,1,1,530,1972,"1,751,900",3500,,UNKNOWN,"500""zpid"""
69817810,"[""37.753776"",""-122.434646""]",600 Alvarado St APT 4,94114,San Francisco,CA,3,2,1775,1925,"1,751,900",7075,,486857,"500""zpid"""
69817807,"[""37.753776"",""-122.434646""]",600 Alvarado St APT 1,94114,San Francisco,CA,2,1,1000,1925,"1,751,900",4100,,218917,500
121336584,"[""37.754188"",""-122.422035""]",33 Alvarado St # 1,94110,San Francisco,CA,2,1,708,1978,"1,167,700",3900,,194790,500
2098869219,"[""37.753682"",""-122.436216""]",690 Alvarado St APT 1,94114,San Francisco,CA,2,1,1000,1964,"1,751,900",UNKNOWN,,UNKNOWN,"500""zpid"""
15187510,"[""37.721935"",""-122.469964""]",7 Alviso St,94127,San Francisco,CA,5,2,2093,1925,"1,621,200",4999,,78575,"500""zpid"""
69817809,"[""37.753776"",""-122.43465""]",600 Alvarado St APT 3,94114,San Francisco,CA,2,1,756,1925,"1,751,900",4000,,207333,500
121338813,"[""37.754188"",""-122.422035""]",33 Alvarado St # 3,94110,San Francisco,CA,3,2,1608,1978,"1,167,700",6200,,1080962,500
2117033977,"[""37.754188"",""-122.422035""]",33 Alvarado St # 3,94110,San Francisco,CA,3,2,UNKNOWN,UNKNOWN,"1,167,700",5500,,UNKNOWN,500
2130082230,"[""37.752898"",""-122.44185""]",965 Alvarado St APT 3,94114,San Francisco,CA,1,1,660,1972,"1,751,900",3500,,UNKNOWN,"500""zpid"""
69817808,"[""37.753776"",""-122.434646""]",600 Alvarado St APT 2,94114,San Francisco,CA,2,1,694,1925,"1,751,900",3999,,190338,500
121337922,"[""37.754188"",""-122.422035""]",33 Alvarado St # 2,94110,San Francisco,CA,2,1,685,1978,"1,167,700",3800,,194790,500
2110503880,"[""37.753618"",""-122.431446""]",475 Alvarado St APT 2,94114,San Francisco,CA,3,3,UNKNOWN,UNKNOWN,"1,718,500",8900,,UNKNOWN,500
2137974195,"[""37.752999"",""-122.44183""]",965 Alvarado St APT 2,94114,San Francisco,CA,1,1,530,1959,"1,751,900",3400,,UNKNOWN,"500""zpid"""
15198660,"[""37.746114"",""-122.443764""]",4 Amber Dr # 20,94131,San Francisco,CA,3,2,1405,1963,"1,070,100",5500,,584211,"500""zpid"""
2102874699,"[""37.72096"",""-122.4831""]",310 Arballo Dr APT 9D,94132,San Francisco,CA,2,2,UNKNOWN,UNKNOWN,UNKNOWN,3300,,UNKNOWN,"500""zpid"""
2101743372,"[""37.72025"",""-122.4831""]",350 Arballo Dr APT 8C,94132,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3100,,UNKNOWN,"500""zpid"""
2102308147,"[""37.72025"",""-122.4831""]",350 Arballo Dr APT 3D,94132,San Francisco,CA,2,2,1100,UNKNOWN,UNKNOWN,3495,,UNKNOWN,"500""zpid"""
2115570805,"[""37.72081"",""-122.483966""]",310 Arballo Dr APT 1B,94132,San Francisco,CA,2,2,1090,UNKNOWN,UNKNOWN,3495,,UNKNOWN,"500""zpid"""
15190464,"[""37.718398"",""-122.46245""]",1 Ashton Ave,94112,San Francisco,CA,UNKNOWN,2,3391,1961,"799,700",4695,,85690,"500""zpid"""
15127252,"[""37.765475"",""-122.444693""]",2 Ashbury Ter,94117,San Francisco,CA,4,5,3400,1909,"2,111,800",13232,,2562445,"500""zpid"""
15186200,"[""37.73049"",""-122.439556""]",8 Baden St,94131,San Francisco,CA,3,3,2640,1987,"1,030,800",6000,,472950,"500""zpid"""
15155644,"[""37.745685"",""-122.38792""]",675 Arthur Ave # 1A,94124,SAN FRANCISCO,CA,UNKNOWN,UNKNOWN,10687,1987,"719,000",9500,,1183000,"500""zpid"""
15155657,"[""37.745685"",""-122.38792""]",675 Arthur Ave #4A,94124,SAN FRANCISCO,CA,UNKNOWN,UNKNOWN,3082,1987,"719,000",4995,,406135,500
15155658,"[""37.745685"",""-122.38792""]",675 Arthur Ave #4B,94124,SAN FRANCISCO,CA,UNKNOWN,UNKNOWN,3160,1987,"719,000",5000,,814066,500
15155662,"[""37.745685"",""-122.38792""]",675 Arthur Ave # 4F,94124,SAN FRANCISCO,CA,UNKNOWN,UNKNOWN,3082,1987,"719,000",4995,,366260,"500""zpid"""
15155657,"[""37.745685"",""-122.38792""]",675 Arthur Ave #4A,94124,SAN FRANCISCO,CA,UNKNOWN,UNKNOWN,3082,1987,"719,000",4995,,406135,500
15155658,"[""37.745685"",""-122.38792""]",675 Arthur Ave #4B,94124,SAN FRANCISCO,CA,UNKNOWN,UNKNOWN,3160,1987,"719,000",5000,,814066,500
15155662,"[""37.745685"",""-122.38792""]",675 Arthur Ave # 4F,94124,SAN FRANCISCO,CA,UNKNOWN,UNKNOWN,3082,1987,"719,000",4995,,366260,"500""zpid"""
15157515,"[""37.732424"",""-122.396947""]",9 Apollo St,94124,San Francisco,CA,3,1,987,1943,"720,300",3900,,545380,"500""zpid"""
15157426,"[""37.732647"",""-122.397281""]",6 Apollo St,94124,San Francisco,CA,3,2,1284,1943,"720,300",4000,,290398,"500""zpid"""
2110245397,"[""37.779785"",""-122.441909""]",1 Anzavista Ave,94115,San Francisco,CA,UNKNOWN,2,UNKNOWN,UNKNOWN,UNKNOWN,5500,,UNKNOWN,"500""zpid"""
15157425,"[""37.732709"",""-122.397208""]",2 Apollo St,94124,San Francisco,CA,UNKNOWN,1,1034,1943,"720,300",3800,,273222,"500""zpid"""
15084283,"[""37.779978"",""-122.442003""]",2 Anzavista Ave,94115,San Francisco,CA,3,3,2902,1949,UNKNOWN,9046,,512639,"500""zpid"""
15157469,"[""37.732478"",""-122.396872""]",1 Apollo St,94124,San Francisco,CA,3,1,1010,1943,"720,300",3900,,226631,"500""zpid"""
15084017,"[""37.781715"",""-122.4419""]",22 Terra Vista Ave APT A7,94115,San Francisco,CA,UNKNOWN,1,732,1955,UNKNOWN,3975,,62618,500
15084025,"[""37.781715"",""-122.4419""]",22 Terra Vista Ave APT B7,94115,San Francisco,CA,UNKNOWN,UNKNOWN,805,1955,UNKNOWN,3950,,68893,500
15084038,"[""37.781715"",""-122.4419""]",22 Terra Vista Ave APT D7,94115,San Francisco,CA,UNKNOWN,1,774,1955,UNKNOWN,3900,,66194,500
15084057,"[""37.781715"",""-122.4419""]",22 Terra Vista Ave APT G7,94115,San Francisco,CA,UNKNOWN,UNKNOWN,757,1955,UNKNOWN,3950,,64746,500
2101104045,"[""37.7799"",""-122.446""]",90 Nido Ave APT 7,94115,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3195,,UNKNOWN,500
2108511074,"[""37.781661"",""-122.443351""]",80 Terra Vista Ave APT 7,94115,San Francisco,CA,2,1,UNKNOWN,1940,UNKNOWN,3650,,UNKNOWN,500
2126765768,"[""37.777744"",""-122.488357""]",3735 Anza St APT 7,94121,San Francisco,CA,5,UNKNOWN,UNKNOWN,UNKNOWN,"1,480,400",5000,,UNKNOWN,"500""zpid"""
15172614,"[""37.718444"",""-122.403771""]",5 Ankeny St,94134,San Francisco,CA,4,2,1290,1972,"690,400",4000,,425544,"500""zpid"""
15172615,"[""37.718312"",""-122.40375""]",1 Ankeny St,94134,San Francisco,CA,2,2,1650,1972,"690,400",3995,,428760,"500""zpid"""
15172653,"[""37.718576"",""-122.40356""]",2 Ankeny St,94134,San Francisco,CA,4,3,2128,1976,"690,400",4250,,577708,"500""zpid"""
15198634,"[""37.746478"",""-122.445384""]",8 Amethyst Way,94131,San Francisco,CA,3,2,1832,1962,"1,070,100",5000,,406275,"500""zpid"""
15198633,"[""37.746447"",""-122.445282""]",2 Amethyst Way,94131,San Francisco,CA,UNKNOWN,2,1832,1962,"1,070,100",5000,,86459,"500""zpid"""
15198799,"[""37.746033"",""-122.44557""]",9 Amethyst Way,94131,San Francisco,CA,UNKNOWN,1,1819,1962,"1,070,100",5500,,535781,"500""zpid"""
2109242227,"[""37.766468"",""-122.445922""]",848 Ashbury St APT 6,94117,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"2,111,800",4620,,UNKNOWN,500
2111160975,"[""37.7698"",""-122.4469""]",609 Ashbury St APT 6,94117,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"1,337,700",4950,,UNKNOWN,500
2117054497,"[""37.775382"",""-122.448196""]",17 Ashbury St APT 6,94117,San Francisco,CA,2,1,922,1925,"1,211,900",4200,,UNKNOWN,500
2124352295,"[""37.766761"",""-122.445976""]",820 Ashbury St APT 6,94117,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"2,111,800",3000,,UNKNOWN,"500""zpid"""
